month_beginning,station_id,stationame,avg_weekday_rides,avg_saturday_rides,avg_sunday.holiday_rides,monthtotal,no_of_trips,TAVG.Calc.F.,TMAX..Degrees.Fahrenheit.,TMIN..Degrees.Fahrenheit.,PRCP..Inches.,SNOW..Inches.,SNWD..Inches.
10/1/2023,40080,Sheridan,2864,2226.3,2047.2,82149,7137.5,0,0,0,0,0,0
10/1/2023,40080,Sheridan,2864,2226.3,2047.2,82149,7137.5,74,85,63,0,0,0
10/1/2023,41420,Addison-North Main,4292.7,4544.5,4126.6,133250,12963.8,0,0,0,0,0,0
10/1/2023,41420,Addison-North Main,4292.7,4544.5,4126.6,133250,12963.8,0,0,0,0,0,0
10/1/2023,41420,Addison-North Main,4292.7,4544.5,4126.6,133250,12963.8,0,0,0,0,0,0
10/1/2023,41420,Addison-North Main,4292.7,4544.5,4126.6,133250,12963.8,74,85,63,0,0,0
10/1/2023,41320,Belmont-North Main,7006.1,7518.3,6163.4,215025,20687.8,0,0,0,0,0,0
10/1/2023,41320,Belmont-North Main,7006.1,7518.3,6163.4,215025,20687.8,0,0,0,0,0,0
10/1/2023,41320,Belmont-North Main,7006.1,7518.3,6163.4,215025,20687.8,0,0,0,0,0,0
10/1/2023,41320,Belmont-North Main,7006.1,7518.3,6163.4,215025,20687.8,74,85,63,0,0,0
10/1/2023,41220,Fullerton,9732.3,6855.5,5691.2,269989,22279,0,0,0,0,0,0
10/1/2023,41220,Fullerton,9732.3,6855.5,5691.2,269989,22279,0,0,0,0,0,0
10/1/2023,41220,Fullerton,9732.3,6855.5,5691.2,269989,22279,0,0,0,0,0,0
10/1/2023,41220,Fullerton,9732.3,6855.5,5691.2,269989,22279,74,85,63,0,0,0
10/1/2023,40650,North/Clybourn,3264.8,3230,2599.8,97745,9094.6,0,0,0,0,0,0
10/1/2023,40650,North/Clybourn,3264.8,3230,2599.8,97745,9094.6,0,0,0,0,0,0
10/1/2023,40650,North/Clybourn,3264.8,3230,2599.8,97745,9094.6,0,0,0,0,0,0
10/1/2023,40650,North/Clybourn,3264.8,3230,2599.8,97745,9094.6,74,85,63,0,0,0
10/1/2023,40630,Clark/Division,4885,4294.8,4102.2,145160,13282,0,0,0,0,0,0
10/1/2023,40630,Clark/Division,4885,4294.8,4102.2,145160,13282,0,0,0,0,0,0
10/1/2023,40630,Clark/Division,4885,4294.8,4102.2,145160,13282,0,0,0,0,0,0
10/1/2023,40630,Clark/Division,4885,4294.8,4102.2,145160,13282,74,85,63,0,0,0
10/1/2023,41450,Chicago/State,8167.5,7185,6011.2,238480,21363.7,0,0,0,0,0,0
10/1/2023,41450,Chicago/State,8167.5,7185,6011.2,238480,21363.7,0,0,0,0,0,0
10/1/2023,41450,Chicago/State,8167.5,7185,6011.2,238480,21363.7,0,0,0,0,0,0
10/1/2023,41450,Chicago/State,8167.5,7185,6011.2,238480,21363.7,74,85,63,0,0,0
10/1/2023,40330,Grand/State,6090.6,7827,6795.4,199279,20713,0,0,0,0,0,0
10/1/2023,40330,Grand/State,6090.6,7827,6795.4,199279,20713,0,0,0,0,0,0
10/1/2023,40330,Grand/State,6090.6,7827,6795.4,199279,20713,0,0,0,0,0,0
10/1/2023,40330,Grand/State,6090.6,7827,6795.4,199279,20713,74,85,63,0,0,0
10/1/2023,41660,Lake/State,10448.4,9098,7171.8,302115,26718.2,0,0,0,0,0,0
10/1/2023,41660,Lake/State,10448.4,9098,7171.8,302115,26718.2,0,0,0,0,0,0
10/1/2023,41660,Lake/State,10448.4,9098,7171.8,302115,26718.2,0,0,0,0,0,0
10/1/2023,41660,Lake/State,10448.4,9098,7171.8,302115,26718.2,74,85,63,0,0,0
10/1/2023,41090,Monroe/State,4062.5,2925,2862,115385,9849.5,0,0,0,0,0,0
10/1/2023,41090,Monroe/State,4062.5,2925,2862,115385,9849.5,0,0,0,0,0,0
10/1/2023,41090,Monroe/State,4062.5,2925,2862,115385,9849.5,0,0,0,0,0,0
10/1/2023,41090,Monroe/State,4062.5,2925,2862,115385,9849.5,74,85,63,0,0,0
10/1/2023,40560,Jackson/State,5163.2,3375.8,3755,145869,12294,0,0,0,0,0,0
10/1/2023,40560,Jackson/State,5163.2,3375.8,3755,145869,12294,0,0,0,0,0,0
10/1/2023,40560,Jackson/State,5163.2,3375.8,3755,145869,12294,0,0,0,0,0,0
10/1/2023,40560,Jackson/State,5163.2,3375.8,3755,145869,12294,74,85,63,0,0,0
10/1/2023,41490,Harrison,2562.3,2788.5,2666.8,80859,8017.6,0,0,0,0,0,0
10/1/2023,41490,Harrison,2562.3,2788.5,2666.8,80859,8017.6,0,0,0,0,0,0
10/1/2023,41490,Harrison,2562.3,2788.5,2666.8,80859,8017.6,0,0,0,0,0,0
10/1/2023,41490,Harrison,2562.3,2788.5,2666.8,80859,8017.6,74,85,63,0,0,0
10/1/2023,41400,Roosevelt,7569.3,7127,7918.6,234626,22614.9,0,0,0,0,0,0
10/1/2023,41400,Roosevelt,7569.3,7127,7918.6,234626,22614.9,0,0,0,0,0,0
10/1/2023,41400,Roosevelt,7569.3,7127,7918.6,234626,22614.9,0,0,0,0,0,0
10/1/2023,41400,Roosevelt,7569.3,7127,7918.6,234626,22614.9,74,85,63,0,0,0
10/1/2023,41000,Cermak-Chinatown,2879.4,4204.8,4325,101790,11409.2,0,0,0,0,0,0
10/1/2023,41000,Cermak-Chinatown,2879.4,4204.8,4325,101790,11409.2,0,0,0,0,0,0
10/1/2023,41000,Cermak-Chinatown,2879.4,4204.8,4325,101790,11409.2,0,0,0,0,0,0
10/1/2023,41000,Cermak-Chinatown,2879.4,4204.8,4325,101790,11409.2,74,85,63,0,0,0
10/1/2023,40190,Sox-35th-Dan Ryan,2033.4,1377.5,1535,57919,4945.9,0,0,0,0,0,0
10/1/2023,40190,Sox-35th-Dan Ryan,2033.4,1377.5,1535,57919,4945.9,0,0,0,0,0,0
10/1/2023,40190,Sox-35th-Dan Ryan,2033.4,1377.5,1535,57919,4945.9,0,0,0,0,0,0
10/1/2023,40190,Sox-35th-Dan Ryan,2033.4,1377.5,1535,57919,4945.9,74,85,63,0,0,0
10/1/2023,41230,47th-Dan Ryan,1530,1097.8,863,42365,3490.8,0,0,0,0,0,0
10/1/2023,41230,47th-Dan Ryan,1530,1097.8,863,42365,3490.8,0,0,0,0,0,0
10/1/2023,41230,47th-Dan Ryan,1530,1097.8,863,42365,3490.8,0,0,0,0,0,0
10/1/2023,41230,47th-Dan Ryan,1530,1097.8,863,42365,3490.8,74,85,63,0,0,0
10/1/2023,41170,Garfield-Dan Ryan,1716.2,1346.3,964,47962,4026.5,0,0,0,0,0,0
10/1/2023,41170,Garfield-Dan Ryan,1716.2,1346.3,964,47962,4026.5,0,0,0,0,0,0
10/1/2023,41170,Garfield-Dan Ryan,1716.2,1346.3,964,47962,4026.5,0,0,0,0,0,0
10/1/2023,41170,Garfield-Dan Ryan,1716.2,1346.3,964,47962,4026.5,74,85,63,0,0,0
10/1/2023,40910,63rd-Dan Ryan,1371.6,980,952.2,38857,3303.8,0,0,0,0,0,0
10/1/2023,40910,63rd-Dan Ryan,1371.6,980,952.2,38857,3303.8,0,0,0,0,0,0
10/1/2023,40910,63rd-Dan Ryan,1371.6,980,952.2,38857,3303.8,0,0,0,0,0,0
10/1/2023,40910,63rd-Dan Ryan,1371.6,980,952.2,38857,3303.8,74,85,63,0,0,0
10/1/2023,40990,69th,2519.9,1860.5,1420,69979,5800.4,0,0,0,0,0,0
10/1/2023,40990,69th,2519.9,1860.5,1420,69979,5800.4,0,0,0,0,0,0
10/1/2023,40990,69th,2519.9,1860.5,1420,69979,5800.4,0,0,0,0,0,0
10/1/2023,40990,69th,2519.9,1860.5,1420,69979,5800.4,74,85,63,0,0,0
10/1/2023,40240,79th,3240.5,2316,1975.2,90430,7531.7,0,0,0,0,0,0
10/1/2023,40240,79th,3240.5,2316,1975.2,90430,7531.7,0,0,0,0,0,0
10/1/2023,40240,79th,3240.5,2316,1975.2,90430,7531.7,0,0,0,0,0,0
10/1/2023,40240,79th,3240.5,2316,1975.2,90430,7531.7,74,85,63,0,0,0
10/1/2023,41430,87th,2065,1441.8,1118.2,56787,4625,0,0,0,0,0,0
10/1/2023,41430,87th,2065,1441.8,1118.2,56787,4625,0,0,0,0,0,0
10/1/2023,41430,87th,2065,1441.8,1118.2,56787,4625,0,0,0,0,0,0
10/1/2023,41430,87th,2065,1441.8,1118.2,56787,4625,74,85,63,0,0,0
10/1/2023,40450,95th/Dan Ryan,4866.5,3013.5,2599.6,132114,10479.6,0,0,0,0,0,0
10/1/2023,40450,95th/Dan Ryan,4866.5,3013.5,2599.6,132114,10479.6,0,0,0,0,0,0
10/1/2023,40450,95th/Dan Ryan,4866.5,3013.5,2599.6,132114,10479.6,0,0,0,0,0,0
10/1/2023,40450,95th/Dan Ryan,4866.5,3013.5,2599.6,132114,10479.6,74,85,63,0,0,0
10/1/2023,41050,Linden,460.1,284,254.2,12529,998.3,0,0,0,0,0,0
10/1/2023,41050,Linden,460.1,284,254.2,12529,998.3,0,0,0,0,0,0
10/1/2023,41050,Linden,460.1,284,254.2,12529,998.3,0,0,0,0,0,0
10/1/2023,41050,Linden,460.1,284,254.2,12529,998.3,74,85,63,0,0,0
10/1/2023,41250,Central-Evanston,438.5,494.8,167,12462,1100.3,0,0,0,0,0,0
10/1/2023,41250,Central-Evanston,438.5,494.8,167,12462,1100.3,0,0,0,0,0,0
10/1/2023,41250,Central-Evanston,438.5,494.8,167,12462,1100.3,0,0,0,0,0,0
10/1/2023,41250,Central-Evanston,438.5,494.8,167,12462,1100.3,74,85,63,0,0,0
10/1/2023,40400,Noyes,576.7,454.8,302.2,16018,1333.7,0,0,0,0,0,0
10/1/2023,40400,Noyes,576.7,454.8,302.2,16018,1333.7,0,0,0,0,0,0
10/1/2023,40400,Noyes,576.7,454.8,302.2,16018,1333.7,0,0,0,0,0,0
10/1/2023,40400,Noyes,576.7,454.8,302.2,16018,1333.7,74,85,63,0,0,0
10/1/2023,40520,Foster,456.4,515.8,294.6,13577,1266.8,0,0,0,0,0,0
10/1/2023,40520,Foster,456.4,515.8,294.6,13577,1266.8,0,0,0,0,0,0
10/1/2023,40520,Foster,456.4,515.8,294.6,13577,1266.8,0,0,0,0,0,0
10/1/2023,40520,Foster,456.4,515.8,294.6,13577,1266.8,74,85,63,0,0,0
10/1/2023,40050,Davis,1711.1,1415.5,1031.8,48465,4158.4,0,0,0,0,0,0
10/1/2023,40050,Davis,1711.1,1415.5,1031.8,48465,4158.4,0,0,0,0,0,0
10/1/2023,40050,Davis,1711.1,1415.5,1031.8,48465,4158.4,0,0,0,0,0,0
10/1/2023,40050,Davis,1711.1,1415.5,1031.8,48465,4158.4,74,85,63,0,0,0
10/1/2023,40690,Dempster,434.7,434,357.4,13087,1226.1,0,0,0,0,0,0
10/1/2023,40690,Dempster,434.7,434,357.4,13087,1226.1,0,0,0,0,0,0
10/1/2023,40690,Dempster,434.7,434,357.4,13087,1226.1,0,0,0,0,0,0
10/1/2023,40690,Dempster,434.7,434,357.4,13087,1226.1,74,85,63,0,0,0
10/1/2023,40270,Main,592,480,354.2,16714,1426.2,0,0,0,0,0,0
10/1/2023,40270,Main,592,480,354.2,16714,1426.2,0,0,0,0,0,0
10/1/2023,40270,Main,592,480,354.2,16714,1426.2,0,0,0,0,0,0
10/1/2023,40270,Main,592,480,354.2,16714,1426.2,74,85,63,0,0,0
10/1/2023,40840,South Boulevard,402.8,240.5,183.6,10742,826.9,0,0,0,0,0,0
10/1/2023,40840,South Boulevard,402.8,240.5,183.6,10742,826.9,0,0,0,0,0,0
10/1/2023,40840,South Boulevard,402.8,240.5,183.6,10742,826.9,0,0,0,0,0,0
10/1/2023,40840,South Boulevard,402.8,240.5,183.6,10742,826.9,74,85,63,0,0,0
10/1/2023,40140,Dempster-Skokie,930.2,500,423.8,24583,1854,0,0,0,0,0,0
10/1/2023,40140,Dempster-Skokie,930.2,500,423.8,24583,1854,0,0,0,0,0,0
10/1/2023,40140,Dempster-Skokie,930.2,500,423.8,24583,1854,0,0,0,0,0,0
10/1/2023,40140,Dempster-Skokie,930.2,500,423.8,24583,1854,74,85,63,0,0,0
10/1/2023,41680,Oakton-Skokie,583.8,243.5,193.6,14786,1020.9,0,0,0,0,0,0
10/1/2023,41680,Oakton-Skokie,583.8,243.5,193.6,14786,1020.9,0,0,0,0,0,0
10/1/2023,41680,Oakton-Skokie,583.8,243.5,193.6,14786,1020.9,0,0,0,0,0,0
10/1/2023,41680,Oakton-Skokie,583.8,243.5,193.6,14786,1020.9,74,85,63,0,0,0
10/1/2023,40890,O'Hare Airport,9613,8168,8196.8,285141,25977.8,0,0,0,0,0,0
10/1/2023,40890,O'Hare Airport,9613,8168,8196.8,285141,25977.8,0,0,0,0,0,0
10/1/2023,40890,O'Hare Airport,9613,8168,8196.8,285141,25977.8,0,0,0,0,0,0
10/1/2023,40890,O'Hare Airport,9613,8168,8196.8,285141,25977.8,74,85,63,0,0,0
10/1/2023,40820,Rosemont,3804,2787,2231.8,105996,8822.8,0,0,0,0,0,0
10/1/2023,40820,Rosemont,3804,2787,2231.8,105996,8822.8,0,0,0,0,0,0
10/1/2023,40820,Rosemont,3804,2787,2231.8,105996,8822.8,0,0,0,0,0,0
10/1/2023,40820,Rosemont,3804,2787,2231.8,105996,8822.8,74,85,63,0,0,0
10/1/2023,40230,Cumberland,2139.9,1379.5,1164,58415,4683.4,0,0,0,0,0,0
10/1/2023,40230,Cumberland,2139.9,1379.5,1164,58415,4683.4,0,0,0,0,0,0
10/1/2023,40230,Cumberland,2139.9,1379.5,1164,58415,4683.4,0,0,0,0,0,0
10/1/2023,40230,Cumberland,2139.9,1379.5,1164,58415,4683.4,74,85,63,0,0,0
10/1/2023,40750,Harlem-O'Hare,1763.5,851,700,45702,3314.5,0,0,0,0,0,0
10/1/2023,40750,Harlem-O'Hare,1763.5,851,700,45702,3314.5,0,0,0,0,0,0
10/1/2023,40750,Harlem-O'Hare,1763.5,851,700,45702,3314.5,0,0,0,0,0,0
10/1/2023,40750,Harlem-O'Hare,1763.5,851,700,45702,3314.5,74,85,63,0,0,0
10/1/2023,41280,Jefferson Park,4413.9,2587.5,2089.8,117905,9091.2,0,0,0,0,0,0
10/1/2023,41280,Jefferson Park,4413.9,2587.5,2089.8,117905,9091.2,0,0,0,0,0,0
10/1/2023,41280,Jefferson Park,4413.9,2587.5,2089.8,117905,9091.2,0,0,0,0,0,0
10/1/2023,41280,Jefferson Park,4413.9,2587.5,2089.8,117905,9091.2,74,85,63,0,0,0
10/1/2023,41330,Montrose-O'Hare,1549.4,851.3,707,41027,3107.7,0,0,0,0,0,0
10/1/2023,41330,Montrose-O'Hare,1549.4,851.3,707,41027,3107.7,0,0,0,0,0,0
10/1/2023,41330,Montrose-O'Hare,1549.4,851.3,707,41027,3107.7,0,0,0,0,0,0
10/1/2023,41330,Montrose-O'Hare,1549.4,851.3,707,41027,3107.7,74,85,63,0,0,0
10/1/2023,40550,Irving Park-O'Hare,2563.1,1609.3,1294.4,69298,5466.8,0,0,0,0,0,0
10/1/2023,40550,Irving Park-O'Hare,2563.1,1609.3,1294.4,69298,5466.8,0,0,0,0,0,0
10/1/2023,40550,Irving Park-O'Hare,2563.1,1609.3,1294.4,69298,5466.8,0,0,0,0,0,0
10/1/2023,40550,Irving Park-O'Hare,2563.1,1609.3,1294.4,69298,5466.8,74,85,63,0,0,0
10/1/2023,41240,Addison-O'Hare,1761.7,914.8,757.8,46206,3434.3,0,0,0,0,0,0
10/1/2023,41240,Addison-O'Hare,1761.7,914.8,757.8,46206,3434.3,0,0,0,0,0,0
10/1/2023,41240,Addison-O'Hare,1761.7,914.8,757.8,46206,3434.3,0,0,0,0,0,0
10/1/2023,41240,Addison-O'Hare,1761.7,914.8,757.8,46206,3434.3,74,85,63,0,0,0
10/1/2023,40060,Belmont-O'Hare,3370.6,2190.5,1710.2,91467,7271.3,0,0,0,0,0,0
10/1/2023,40060,Belmont-O'Hare,3370.6,2190.5,1710.2,91467,7271.3,0,0,0,0,0,0
10/1/2023,40060,Belmont-O'Hare,3370.6,2190.5,1710.2,91467,7271.3,0,0,0,0,0,0
10/1/2023,40060,Belmont-O'Hare,3370.6,2190.5,1710.2,91467,7271.3,74,85,63,0,0,0
10/1/2023,41020,Logan Square,4171.8,2935,2298.4,115011,9405.2,0,0,0,0,0,0
10/1/2023,41020,Logan Square,4171.8,2935,2298.4,115011,9405.2,0,0,0,0,0,0
10/1/2023,41020,Logan Square,4171.8,2935,2298.4,115011,9405.2,0,0,0,0,0,0
10/1/2023,41020,Logan Square,4171.8,2935,2298.4,115011,9405.2,74,85,63,0,0,0
10/1/2023,40570,California/Milwaukee,3169.5,2236.8,1607.6,86714,7013.9,0,0,0,0,0,0
10/1/2023,40570,California/Milwaukee,3169.5,2236.8,1607.6,86714,7013.9,0,0,0,0,0,0
10/1/2023,40570,California/Milwaukee,3169.5,2236.8,1607.6,86714,7013.9,0,0,0,0,0,0
10/1/2023,40570,California/Milwaukee,3169.5,2236.8,1607.6,86714,7013.9,74,85,63,0,0,0
10/1/2023,40670,Western/Milwaukee,3210.4,2041,1569.8,86641,6821.2,0,0,0,0,0,0
10/1/2023,40670,Western/Milwaukee,3210.4,2041,1569.8,86641,6821.2,0,0,0,0,0,0
10/1/2023,40670,Western/Milwaukee,3210.4,2041,1569.8,86641,6821.2,0,0,0,0,0,0
10/1/2023,40670,Western/Milwaukee,3210.4,2041,1569.8,86641,6821.2,74,85,63,0,0,0
10/1/2023,40590,Damen/Milwaukee,3490.4,3061.8,2295.6,100513,8847.8,0,0,0,0,0,0
10/1/2023,40590,Damen/Milwaukee,3490.4,3061.8,2295.6,100513,8847.8,0,0,0,0,0,0
10/1/2023,40590,Damen/Milwaukee,3490.4,3061.8,2295.6,100513,8847.8,0,0,0,0,0,0
10/1/2023,40590,Damen/Milwaukee,3490.4,3061.8,2295.6,100513,8847.8,74,85,63,0,0,0
10/1/2023,40320,Division/Milwaukee,3624.8,2557,2033.6,100142,8215.4,0,0,0,0,0,0
10/1/2023,40320,Division/Milwaukee,3624.8,2557,2033.6,100142,8215.4,0,0,0,0,0,0
10/1/2023,40320,Division/Milwaukee,3624.8,2557,2033.6,100142,8215.4,0,0,0,0,0,0
10/1/2023,40320,Division/Milwaukee,3624.8,2557,2033.6,100142,8215.4,74,85,63,0,0,0
10/1/2023,41410,Chicago/Milwaukee,2358.2,1602,1205.8,64318,5166,0,0,0,0,0,0
10/1/2023,41410,Chicago/Milwaukee,2358.2,1602,1205.8,64318,5166,0,0,0,0,0,0
10/1/2023,41410,Chicago/Milwaukee,2358.2,1602,1205.8,64318,5166,0,0,0,0,0,0
10/1/2023,41410,Chicago/Milwaukee,2358.2,1602,1205.8,64318,5166,74,85,63,0,0,0
10/1/2023,40490,Grand/Milwaukee,1924,1513.8,1286,54813,4723.8,0,0,0,0,0,0
10/1/2023,40490,Grand/Milwaukee,1924,1513.8,1286,54813,4723.8,0,0,0,0,0,0
10/1/2023,40490,Grand/Milwaukee,1924,1513.8,1286,54813,4723.8,0,0,0,0,0,0
10/1/2023,40490,Grand/Milwaukee,1924,1513.8,1286,54813,4723.8,74,85,63,0,0,0
10/1/2023,40370,Washington/Dearborn,6821,4843.3,4012,189494,15676.3,0,0,0,0,0,0
10/1/2023,40370,Washington/Dearborn,6821,4843.3,4012,189494,15676.3,0,0,0,0,0,0
10/1/2023,40370,Washington/Dearborn,6821,4843.3,4012,189494,15676.3,0,0,0,0,0,0
10/1/2023,40370,Washington/Dearborn,6821,4843.3,4012,189494,15676.3,74,85,63,0,0,0
10/1/2023,40790,Monroe/Dearborn,3700.8,1484,1535,95028,6719.8,0,0,0,0,0,0
10/1/2023,40790,Monroe/Dearborn,3700.8,1484,1535,95028,6719.8,0,0,0,0,0,0
10/1/2023,40790,Monroe/Dearborn,3700.8,1484,1535,95028,6719.8,0,0,0,0,0,0
10/1/2023,40790,Monroe/Dearborn,3700.8,1484,1535,95028,6719.8,74,85,63,0,0,0
10/1/2023,40070,Jackson/Dearborn,3922.5,2385.5,2628,108976,8936,0,0,0,0,0,0
10/1/2023,40070,Jackson/Dearborn,3922.5,2385.5,2628,108976,8936,0,0,0,0,0,0
10/1/2023,40070,Jackson/Dearborn,3922.5,2385.5,2628,108976,8936,0,0,0,0,0,0
10/1/2023,40070,Jackson/Dearborn,3922.5,2385.5,2628,108976,8936,74,85,63,0,0,0
10/1/2023,41340,LaSalle,1869.5,1168.5,1246.2,52035,4284.2,0,0,0,0,0,0
10/1/2023,41340,LaSalle,1869.5,1168.5,1246.2,52035,4284.2,0,0,0,0,0,0
10/1/2023,41340,LaSalle,1869.5,1168.5,1246.2,52035,4284.2,0,0,0,0,0,0
10/1/2023,41340,LaSalle,1869.5,1168.5,1246.2,52035,4284.2,74,85,63,0,0,0
10/1/2023,40430,Clinton-Forest Park,1600.5,909,779.4,42744,3288.9,0,0,0,0,0,0
10/1/2023,40430,Clinton-Forest Park,1600.5,909,779.4,42744,3288.9,0,0,0,0,0,0
10/1/2023,40430,Clinton-Forest Park,1600.5,909,779.4,42744,3288.9,0,0,0,0,0,0
10/1/2023,40430,Clinton-Forest Park,1600.5,909,779.4,42744,3288.9,74,85,63,0,0,0
10/1/2023,40350,UIC-Halsted,4422.4,1496.3,1587.2,111213,7505.9,0,0,0,0,0,0
10/1/2023,40350,UIC-Halsted,4422.4,1496.3,1587.2,111213,7505.9,0,0,0,0,0,0
10/1/2023,40350,UIC-Halsted,4422.4,1496.3,1587.2,111213,7505.9,0,0,0,0,0,0
10/1/2023,40350,UIC-Halsted,4422.4,1496.3,1587.2,111213,7505.9,74,85,63,0,0,0
10/1/2023,40470,Racine,457,255.8,276.2,12458,989,0,0,0,0,0,0
10/1/2023,40470,Racine,457,255.8,276.2,12458,989,0,0,0,0,0,0
10/1/2023,40470,Racine,457,255.8,276.2,12458,989,0,0,0,0,0,0
10/1/2023,40470,Racine,457,255.8,276.2,12458,989,74,85,63,0,0,0
10/1/2023,40810,Medical Center,1397.9,649.5,574.2,36223,2621.6,0,0,0,0,0,0
10/1/2023,40810,Medical Center,1397.9,649.5,574.2,36223,2621.6,0,0,0,0,0,0
10/1/2023,40810,Medical Center,1397.9,649.5,574.2,36223,2621.6,0,0,0,0,0,0
10/1/2023,40810,Medical Center,1397.9,649.5,574.2,36223,2621.6,74,85,63,0,0,0
10/1/2023,40220,Western-Forest Park,502.9,365,296.2,14004,1164.1,0,0,0,0,0,0
10/1/2023,40220,Western-Forest Park,502.9,365,296.2,14004,1164.1,0,0,0,0,0,0
10/1/2023,40220,Western-Forest Park,502.9,365,296.2,14004,1164.1,0,0,0,0,0,0
10/1/2023,40220,Western-Forest Park,502.9,365,296.2,14004,1164.1,74,85,63,0,0,0
10/1/2023,40250,Kedzie-Homan-Forest Park,667.3,433.3,333.2,18079,1433.8,0,0,0,0,0,0
10/1/2023,40250,Kedzie-Homan-Forest Park,667.3,433.3,333.2,18079,1433.8,0,0,0,0,0,0
10/1/2023,40250,Kedzie-Homan-Forest Park,667.3,433.3,333.2,18079,1433.8,0,0,0,0,0,0
10/1/2023,40250,Kedzie-Homan-Forest Park,667.3,433.3,333.2,18079,1433.8,74,85,63,0,0,0
10/1/2023,40920,Pulaski-Forest Park,557.6,405.3,359,15683,1321.9,0,0,0,0,0,0
10/1/2023,40920,Pulaski-Forest Park,557.6,405.3,359,15683,1321.9,0,0,0,0,0,0
10/1/2023,40920,Pulaski-Forest Park,557.6,405.3,359,15683,1321.9,0,0,0,0,0,0
10/1/2023,40920,Pulaski-Forest Park,557.6,405.3,359,15683,1321.9,74,85,63,0,0,0
10/1/2023,40970,Cicero-Forest Park,490.9,331,277,13508,1098.9,0,0,0,0,0,0
10/1/2023,40970,Cicero-Forest Park,490.9,331,277,13508,1098.9,0,0,0,0,0,0
10/1/2023,40970,Cicero-Forest Park,490.9,331,277,13508,1098.9,0,0,0,0,0,0
10/1/2023,40970,Cicero-Forest Park,490.9,331,277,13508,1098.9,74,85,63,0,0,0
10/1/2023,40010,Austin-Forest Park,564.8,269.8,233.8,14673,1068.4,0,0,0,0,0,0
10/1/2023,40010,Austin-Forest Park,564.8,269.8,233.8,14673,1068.4,0,0,0,0,0,0
10/1/2023,40010,Austin-Forest Park,564.8,269.8,233.8,14673,1068.4,0,0,0,0,0,0
10/1/2023,40010,Austin-Forest Park,564.8,269.8,233.8,14673,1068.4,74,85,63,0,0,0
10/1/2023,40180,Oak Park-Forest Park,488.2,175.8,161.2,12250,825.2,0,0,0,0,0,0
10/1/2023,40180,Oak Park-Forest Park,488.2,175.8,161.2,12250,825.2,0,0,0,0,0,0
10/1/2023,40180,Oak Park-Forest Park,488.2,175.8,161.2,12250,825.2,0,0,0,0,0,0
10/1/2023,40180,Oak Park-Forest Park,488.2,175.8,161.2,12250,825.2,74,85,63,0,0,0
10/1/2023,40980,Harlem-Forest Park,357.2,195,151.2,9394,703.4,0,0,0,0,0,0
10/1/2023,40980,Harlem-Forest Park,357.2,195,151.2,9394,703.4,0,0,0,0,0,0
10/1/2023,40980,Harlem-Forest Park,357.2,195,151.2,9394,703.4,0,0,0,0,0,0
10/1/2023,40980,Harlem-Forest Park,357.2,195,151.2,9394,703.4,74,85,63,0,0,0
10/1/2023,40390,Forest Park,1129.5,653,515.2,30036,2297.7,0,0,0,0,0,0
10/1/2023,40390,Forest Park,1129.5,653,515.2,30036,2297.7,0,0,0,0,0,0
10/1/2023,40390,Forest Park,1129.5,653,515.2,30036,2297.7,0,0,0,0,0,0
10/1/2023,40390,Forest Park,1129.5,653,515.2,30036,2297.7,74,85,63,0,0,0
10/1/2023,41030,Polk,2669.4,868,734.6,65871,4272,0,0,0,0,0,0
10/1/2023,41030,Polk,2669.4,868,734.6,65871,4272,0,0,0,0,0,0
10/1/2023,41030,Polk,2669.4,868,734.6,65871,4272,0,0,0,0,0,0
10/1/2023,41030,Polk,2669.4,868,734.6,65871,4272,74,85,63,0,0,0
10/1/2023,40830,18th,1403.1,1320.5,1204.6,42173,3928.2,0,0,0,0,0,0
10/1/2023,40830,18th,1403.1,1320.5,1204.6,42173,3928.2,0,0,0,0,0,0
10/1/2023,40830,18th,1403.1,1320.5,1204.6,42173,3928.2,0,0,0,0,0,0
10/1/2023,40830,18th,1403.1,1320.5,1204.6,42173,3928.2,74,85,63,0,0,0
10/1/2023,40210,Damen-Cermak,1208.2,829,663.2,33213,2700.4,0,0,0,0,0,0
10/1/2023,40210,Damen-Cermak,1208.2,829,663.2,33213,2700.4,0,0,0,0,0,0
10/1/2023,40210,Damen-Cermak,1208.2,829,663.2,33213,2700.4,0,0,0,0,0,0
10/1/2023,40210,Damen-Cermak,1208.2,829,663.2,33213,2700.4,74,85,63,0,0,0
10/1/2023,40740,Western-Cermak,930.4,602.3,483,25292,2015.7,0,0,0,0,0,0
10/1/2023,40740,Western-Cermak,930.4,602.3,483,25292,2015.7,0,0,0,0,0,0
10/1/2023,40740,Western-Cermak,930.4,602.3,483,25292,2015.7,0,0,0,0,0,0
10/1/2023,40740,Western-Cermak,930.4,602.3,483,25292,2015.7,74,85,63,0,0,0
10/1/2023,40440,California-Cermak,1109,704.3,519,29811,2332.3,0,0,0,0,0,0
10/1/2023,40440,California-Cermak,1109,704.3,519,29811,2332.3,0,0,0,0,0,0
10/1/2023,40440,California-Cermak,1109,704.3,519,29811,2332.3,0,0,0,0,0,0
10/1/2023,40440,California-Cermak,1109,704.3,519,29811,2332.3,74,85,63,0,0,0
10/1/2023,41040,Kedzie-Cermak,843,602.8,468.2,23299,1914,0,0,0,0,0,0
10/1/2023,41040,Kedzie-Cermak,843,602.8,468.2,23299,1914,0,0,0,0,0,0
